valueSetOid,valueSetName,version,code,display
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,846608008,Chiropractic clinic (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,846609000,Community pharmacy
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,846610005,Community occupational therapy clinic
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,846611009,Community dental clinic
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,846612002,Osteopathy clinic (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,846613007,Community physiotherapy
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,846614001,Community family planning clinic
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,846664008,Community radiology (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,846665009,Community chiropractic clinic
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,846666005,Prison health centre
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1157114001,Neuropacemaker clinic (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1157116004,Cardiac pacemaker clinic
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1157121001,Diaphragm pacemaker clinic (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1157122008,Gastric pacemaker clinic
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1163582002,COVID-19 testing site
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1255634003,Military hospital (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1255635002,Birth room (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1256002002,Thermal hospital (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1256021005,Convalescent home
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1258860000,Overnight day care
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1258889003,Legal medicine institution
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1269187006,Complementary and alternative medicine center (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1279969008,Nutrition clinic (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1279970009,Addictive behaviour treatment centre
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1287108001,Optometry clinic
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1287933004,Intermediate care hospital for intellectual disability
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1332138002,Telemedicine centre
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,1351968003,Free-standing pathology facility (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,25861000087109,Mental health and addiction center (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,34261000087105,Dispatch location (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,34271000087101,General hospital
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,34321000087109,Multidisciplinary professional practice
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,34381000087105,Satellite clinic (environment)
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,34391000087107,Single-disciplinary professional practice
2.16.840.1.113762.1.4.1267.31,HealthcareServiceLocationTypeCombined,20250516,50881000087105,Transplant center (environment)
2.16.840.1.113762.1.4.1267.11,InformationSourceForMedicationAdherence,20240329,106292003,Professional nurse
2.16.840.1.113762.1.4.1267.11,InformationSourceForMedicationAdherence,20240329,116154003,Patient
2.16.840.1.113762.1.4.1267.11,InformationSourceForMedicationAdherence,20240329,129465004,Medical record
2.16.840.1.113762.1.4.1267.11,InformationSourceForMedicationAdherence,20240329,133932002,Caregiver
2.16.840.1.113762.1.4.1267.11,InformationSourceForMedicationAdherence,20240329,224571005,Nurse practitioner
2.16.840.1.113762.1.4.1267.11,InformationSourceForMedicationAdherence,20240329,229774002,Carer
2.16.840.1.113762.1.4.1267.11,InformationSourceForMedicationAdherence,20240329,303069001,People in the transport environment
2.16.840.1.113762.1.4.1267.11,InformationSourceForMedicationAdherence,20240329,309343006,Physician
2.16.840.1.113762.1.4.1267.11,InformationSourceForMedicationAdherence,20240329,38472000,Medical alert identification bracelet
2.16.840.1.113762.1.4.1267.11,InformationSourceForMedicationAdherence,20240329,449161006,Physician assistant (occupation)
2.16.840.1.113762.1.4.1267.11,InformationSourceForMedicationAdherence,20240329,46255001,Pharmacist
2.16.840.1.113762.1.4.1240.8,MedicationAdherence,20231025,1156699004,Adheres to medication regime
2.16.840.1.113762.1.4.1240.8,MedicationAdherence,20231025,261665006,Unknown
2.16.840.1.113762.1.4.1240.8,MedicationAdherence,20231025,275927006,Drugs - total non-compliance
2.16.840.1.113762.1.4.1240.8,MedicationAdherence,20231025,275928001,Drugs - partial non-compliance
2.16.840.1.113762.1.4.1240.8,MedicationAdherence,20231025,702565001,Non-compliance of drug therapy
2.16.840.1.113762.1.4.1240.12,PregnancyStatusObservation,20240906,102874004,Unconfirmed pregnancy
2.16.840.1.113762.1.4.1240.12,PregnancyStatusObservation,20240906,60001007,Non pregnant state
2.16.840.1.113762.1.4.1240.12,PregnancyStatusObservation,20240906,77386006,Pregnancy
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,6064005,Topical route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,10547007,Otic route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,12130007,Intra-articular route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,16857009,Per vagina
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,26643006,Oral route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,34206005,Subcutaneous route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,37161004,Per rectum
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,37737002,Intraluminal route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,37839007,Sublingual route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,38239002,Intraperitoneal route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,45890007,Transdermal route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,46713006,Nasal route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,47625008,Intravenous route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,54471007,Buccal route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,54485002,Ophthalmic route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,58100008,Intra-arterial route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,60213007,Intramedullary route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,62226000,Intrauterine route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,72607000,Intrathecal route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,78421000,Intramuscular route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,90028008,Urethral route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,127490009,Gastrostomy route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,127491008,Jejunostomy route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,127492001,Nasogastric route
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372449004,Dental use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372450004,Endocervical use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372451000,Endosinusial use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372452007,Endotracheopulmonary use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372453002,Extra-amniotic use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372454008,Gastroenteral use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372457001,Gingival use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372458006,Intraamniotic use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372459003,Intrabursal use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372460008,Intracardiac use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372461007,Intracavernous use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372462000,Intracervical use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372463005,Intracoronary use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372464004,Intradermal use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372465003,Intradiscal use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372466002,Intralesional use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372467006,Intralymphatic use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372468001,Intraocular use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372469009,Intrapleural use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372470005,Intrasternal use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372471009,Intravesical use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372472002,Ocular use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372473007,Oromucosal use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372474001,Periarticular use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372475000,Perineural use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,372476004,Subconjunctival use (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,404818005,Intratracheal route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,404819002,Intrabiliary route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,404820008,Epidural route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,416174007,Suborbital route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,417070009,Caudal route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,417255000,Intraosseous route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,417950001,Intrathoracic route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,417985001,Enteral route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,417989007,Intraductal route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418091004,Intratympanic route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418114005,Intravenous central route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418133000,Intramyometrial route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418136008,Gastro-intestinal stoma route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418162004,Colostomy route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418204005,Periurethral route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418287000,Intracoronal route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418321004,Retrobulbar route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418331006,Intracartilaginous route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418401004,Intravitreal route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418418000,Intraspinal route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418441008,Orogastric route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418511008,Transurethral route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418586008,Intratendinous route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418608002,Intracorneal route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418664002,Oropharyngeal route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418722009,Peribulbar route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418730005,Nasojejunal route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418743005,Fistula route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418813001,Surgical drain route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418821007,Intracameral route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418851001,Paracervical route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418877009,Intrasynovial route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418887008,Intraduodenal route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418892005,Intracisternal route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418947002,Intratesticular route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,418987007,Intracranial route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,419021003,Tumour cavity route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,419165009,Paravertebral route (qualifier value)
2.16.840.1.113762.1.4.1267.22,RouteOfAdministrationOfTherapeuticAgents,20241015,419231003,Intrasinal route (qualifier value)
